Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
02:09:42,261.3476863765715;65.49575567563353;167.92020148912633,317.47362292646903,55;55;55,0.0002613476863765715;6.549575567563354e-05;0.00016792020148912633,43.11657166666667;5.882491666666666 
02:09:43,5.355779234568217;8.455148102442077;230.78358231863305,231.00051032078898,1;1;1,5.355779234568218e-06;8.455148102442078e-06;0.00023078358231863307,43.11657166666667;5.882491666666666 
02:09:45,107.00585044860844;90.7583241303771;179.30949360528638,227.6822784631443,28;28;28,0.00010700585044860845;9.075832413037712e-05;0.0001793094936052864,43.11657166666667;5.882491666666666 
02:09:47,14.559115355809505;31.948875382740717;131.66176311810673,136.2626814118015,6;6;6,1.4559115355809505e-05;3.1948875382740714e-05;0.00013166176311810675,43.11657166666667;5.882491666666666 
02:09:49,95.94700804074598;34.50144350687579;73.13724930762078,125.48001909592695,50;50;50,9.594700804074599e-05;3.450144350687579e-05;7.313724930762077e-05,43.11657166666667;5.882491666666666 
02:09:51,44.20107768058792;6.170057195026835;115.30949047723205,123.64498966005108,21;21;21,4.420107768058793e-05;6.170057195026835e-06;0.00011530949047723205,43.11657166666667;5.882491666666666 
02:09:53,106.3206349213919;72.23568274498061;97.91224857010583,161.5824238330877,41;41;41,0.00010632063492139191;7.223568274498062e-05;9.791224857010583e-05,43.11657166666667;5.882491666666666 
02:09:55,241.81062673568726;103.80422921816479;57.059312273658236,269.2646696524184,64;64;64,0.00024181062673568726;0.00010380422921816479;5.7059312273658236e-05,43.11657166666667;5.882491666666666 
02:09:57,249.42531029701226;300.26032174428326;151.5411187775868,418.7289778736409,37;37;37,0.00024942531029701226;0.00030026032174428324;0.0001515411187775868,43.11657166666667;5.882491666666666 
02:09:59,38.58530310948706;56.525604820251374;61.26911685944947,91.85790274703147,25;25;25,3.858530310948706e-05;5.6525604820251375e-05;6.126911685944947e-05,43.11657166666667;5.882491666666666 
02:10:01,99.81077566782629;27.34627208709761;246.18066825547834,267.0485554336301,22;22;22,9.98107756678263e-05;2.7346272087097612e-05;0.0002461806682554784,43.11657166666667;5.882491666666666 
02:10:03,311.8036158943176;106.06936844507852;76.9760773340753,338.2270277326318,67;67;67,0.0003118036158943176;0.00010606936844507853;7.69760773340753e-05,43.11657166666667;5.882491666666666 
02:10:05,0.18205908457445685;5.859559167225692;231.89588850657472,231.96997798292395,0;0;0,1.8205908457445686e-07;5.859559167225692e-06;0.0002318958885065747,43.11657166666667;5.882491666666666 
02:10:07,437.3782459894817;533.9456265958157;95.60221806206037,696.8051709940302,39;39;39,0.00043737824598948175;0.0005339456265958157;9.560221806206038e-05,43.11657166666667;5.882491666666666 
02:10:09,75.59504694938643;98.87865809440844;50.82441211698985,134.44225904405388,34;34;34,7.559504694938643e-05;9.887865809440843e-05;5.0824412116989846e-05,43.11657166666667;5.882491666666666 
02:10:11,166.09774017333967;166.2442603270205;115.40488444962982,261.8089011802327,39;39;39,0.00016609774017333967;0.0001662442603270205;0.00011540488444962982,43.11657166666667;5.882491666666666 
02:10:13,142.5959075228374;196.76908451398333;16.52934380533999,243.56700242308654,36;36;36,0.0001425959075228374;0.00019676908451398334;1.6529343805339992e-05,43.11657166666667;5.882491666666666 
02:10:15,47.93328891436258;4.863845612207429;43.49778094292489,64.91004642769734,48;48;48,4.793328891436258e-05;4.86384561220743e-06;4.349778094292489e-05,43.11657166666667;5.882491666666666 
02:10:17,216.33544818560264;135.01426893234293;28.98418035824335,256.6514400272084,57;57;57,0.00021633544818560265;0.00013501426893234295;2.898418035824335e-05,43.11657166666667;5.882491666666666 
02:10:19,75.31011201222734;6.1775390752150106;69.91941733678786,102.94901593039123,47;47;47,7.531011201222734e-05;6.177539075215011e-06;6.991941733678786e-05,43.11657166666667;5.882491666666666 
02:10:21,127.06726519266748;101.81591955820713;246.39452533085836,295.33512062070434,25;25;25,0.0001270672651926675;0.00010181591955820713;0.0002463945253308584,43.11657166666667;5.882491666666666 
02:10:23,158.82410565058422;16.660900198617878;101.44556648890024,189.1927194460456,57;57;57,0.0001588241056505842;1.6660900198617878e-05;0.00010144556648890024,43.11657166666667;5.882491666666666 
02:10:25,105.17216631253548;47.66394122759354;111.24184161503692,160.33646867174068,41;41;41,0.00010517216631253548;4.7663941227593547e-05;0.00011124184161503693,43.11657166666667;5.882491666666666 
02:10:28,94.66012464841229;103.19071504274946;25.69340005556242,142.36928628008937,42;42;42,9.46601246484123e-05;0.00010319071504274946;2.569340005556242e-05,43.11657166666667;5.882491666666666 
02:10:29,155.97350929896078;70.31283953666723;21.835243838637552,172.47727061915978,65;65;65,0.00015597350929896078;7.031283953666722e-05;2.183524383863755e-05,43.11657166666667;5.882491666666666 
02:10:31,73.0412318452199;70.97249197324228;116.44985371591332,154.70192176187314,28;28;28,7.30412318452199e-05;7.09724919732423e-05;0.00011644985371591332,43.11657166666667;5.882491666666666 
02:10:33,97.32305050531997;28.082613795598178;96.14278390566255,139.65616439808414,44;44;44,9.732305050531998e-05;2.8082613795598176e-05;9.614278390566255e-05,43.11657166666667;5.882491666666666 
02:10:35,120.13405621846532;6.595277385710974;93.65069431305528,152.46685440650103,52;52;52,0.00012013405621846532;6.595277385710974e-06;9.365069431305529e-05,43.11657166666667;5.882491666666666 
02:10:37,16.00187125206008;64.30613672574215;24.16460253713737,70.53557343592789,13;13;13,1.6001871252060082e-05;6.430613672574214e-05;2.416460253713737e-05,43.11657166666667;5.882491666666666 
02:10:39,18.132336635589663;42.34307743390309;170.06251318297672,176.19017063545283,6;6;6,1.8132336635589662e-05;4.234307743390309e-05;0.00017006251318297673,43.11657166666667;5.882491666666666 
02:10:40,115.02330856005355;24.301146850586374;66.6086853536001,135.12077639981925,58;58;58,0.00011502330856005355;2.4301146850586375e-05;6.66086853536001e-05,43.11657166666667;5.882491666666666 
02:10:42,19.82137108802781;25.729562476475287;65.57680937767785,73.17933496005855,16;16;16,1.982137108802781e-05;2.572956247647529e-05;6.557680937767785e-05,43.11657166666667;5.882491666666666 
02:10:45,26.320631011326867;101.1419268512731;228.98543711344388,251.70775791393015,6;6;6,2.6320631011326868e-05;0.0001011419268512731;0.00022898543711344387,43.11657166666667;5.882491666666666 
02:10:47,88.44767013231932;75.3331811428074;105.89416775070859,157.1994061583752,34;34;34,8.844767013231932e-05;7.533318114280741e-05;0.00010589416775070859,43.11657166666667;5.882491666666666 
02:10:49,173.00351558685307;171.20412340164248;34.22461393992826,245.78932538756126,45;45;45,0.00017300351558685307;0.0001712041234016425;3.422461393992826e-05,43.11657166666667;5.882491666666666 
02:10:51,255.12525602022822;272.4701247660335;112.44891828539494,389.83794629686867,41;41;41,0.0002551252560202282;0.0002724701247660335;0.00011244891828539494,43.11657166666667;5.882491666666666 
02:10:53,65.5917731380464;30.9113879966737;201.5755690447296,214.22069145388454,18;18;18,6.559177313804641e-05;3.09113879966737e-05;0.0002015755690447296,43.11657166666667;5.882491666666666 
02:10:55,71.5816417185465;190.39514608383223;12.060167373009634,203.76381111588776,21;21;21,7.158164171854651e-05;0.00019039514608383223;1.2060167373009634e-05,43.11657166666667;5.882491666666666 
02:10:57,108.85948626518251;55.31977512995312;45.07895162265996,130.16442351789584,57;57;57,0.00010885948626518252;5.5319775129953126e-05;4.5078951622659956e-05,43.11658333333333;5.882414999999999 
02:10:58,41.17715110460914;147.30699808120872;51.52022697450853,161.39777955193162,15;15;15,4.1177151104609133e-05;0.00014730699808120873;5.152022697450853e-05,43.116585;5.88241 
02:11:00,54.49614481925963;19.53830662091405;255.66769233386742,262.140313818954,12;12;12,5.4496144819259627e-05;1.953830662091405e-05;0.00025566769233386743,43.116585;5.882408333333332 
02:11:02,394.906106122335;279.59910960515356;266.7913777033544,552.5433322026007,46;46;46,0.00039490610612233503;0.00027959910960515357;0.0002667913777033544,43.11658666666667;5.882406666666666 
02:11:04,98.548208386103;63.36840774218177;269.93002644221065,294.26097881129726,20;20;20,9.8548208386103e-05;6.336840774218178e-05;0.00026993002644221066,43.11658666666667;5.882406666666666 
02:11:06,6.223053846359225;61.71927665074717;106.23334631920578,123.01837009017174,3;3;3,6.223053846359225e-06;6.171927665074717e-05;0.00010623334631920579,43.11658666666667;5.882406666666666 
02:11:07,21.000390707652056;4.743512039183995;182.9039135456103,184.16666068167714,7;7;7,2.1000390707652055e-05;4.743512039183995e-06;0.0001829039135456103,43.11658666666667;5.882406666666666 
02:11:09,19.970385201772093;32.06609150568662;56.15088732085205,67.67549524367922,17;17;17,1.997038520177209e-05;3.206609150568662e-05;5.615088732085205e-05,43.11658666666667;5.882406666666666 
02:11:11,25.80251080830895;4.756605329513719;77.05526056606793,81.39968082970769,18;18;18,2.580251080830895e-05;4.756605329513719e-06;7.705526056606794e-05,43.11658666666667;5.882406666666666 
02:11:13,4.339490509033192;118.54976808865896;39.42514416057463,125.00888241975011,2;2;2,4.339490509033192e-06;0.00011854976808865897;3.9425144160574635e-05,43.11658666666667;5.882406666666666 
02:11:15,21.330840415954317;5.944977299371823;84.84327435174421,87.68539622232595,14;14;14,2.1330840415954318e-05;5.9449772993718235e-06;8.484327435174422e-05,43.11658666666667;5.882406666666666 
02:11:17,42.75894527435289;19.63120663325013;97.9228479003762,108.63975246553483,23;23;23,4.2758945274352885e-05;1.963120663325013e-05;9.79228479003762e-05,43.11658666666667;5.882406666666666 
02:11:18,12.292105658848849;9.19897169113204;33.39848966917813,36.758346724040116,20;20;20,1.2292105658848848e-05;9.19897169113204e-06;3.339848966917813e-05,43.11658666666667;5.882406666666666 
02:11:20,0.6191255855559075;35.45663021087575;292.1512106005366,294.29557556606346,0;0;0,6.191255855559075e-07;3.545663021087575e-05;0.0002921512106005366,43.11658666666667;5.882406666666666 
02:11:22,168.9489600149791;112.62287199974108;385.908521706277,436.06541884577035,23;23;23,0.00016894896001497912;0.00011262287199974108;0.000385908521706277,43.11658666666667;5.882406666666666 
02:11:24,66.23022691408791;38.67508567174261;117.68935186702834,140.47415688193118,28;28;28,6.623022691408791e-05;3.8675085671742614e-05;0.00011768935186702834,43.11658666666667;5.882406666666666 
02:11:26,113.4627130508423;137.60486994743383;53.407531251908225,186.17532564905457,38;38;38,0.0001134627130508423;0.00013760486994743383;5.340753125190823e-05,43.11658666666667;5.882406666666666 
02:11:27,0.37160004933667334;15.843504788081164;185.15907693227086,185.83605274805322,0;0;0,3.7160004933667335e-07;1.5843504788081164e-05;0.0001851590769322709,43.11658666666667;5.882406666666666 
02:11:29,119.20755005518592;177.60611888249633;161.97896512982624,268.3124272172136,26;26;26,0.00011920755005518593;0.00017760611888249634;0.00016197896512982625,43.11658666666667;5.882406666666666 
02:11:31,131.02705028216033;70.3390261173254;28.122517156612403,151.3490748964179,60;60;60,0.00013102705028216033;7.03390261173254e-05;2.8122517156612404e-05,43.11658666666667;5.882406666666666 
02:11:33,122.73525656382225;19.686073754628055;67.56137809753149,141.47800010636826,60;60;60,0.00012273525656382225;1.9686073754628057e-05;6.756137809753149e-05,43.11658666666667;5.882406666666666 
02:11:35,41.84740287144997;5.348920844396088;177.7863074970405,182.72325307611314,13;13;13,4.1847402871449974e-05;5.348920844396088e-06;0.0001777863074970405,43.11658666666667;5.882406666666666 
02:11:37,44.56332537968934;85.4081563059491;118.33902846336386,152.5928202443691,17;17;17,4.456332537968934e-05;8.540815630594912e-05;0.00011833902846336386,43.11658666666667;5.882406666666666 
02:11:39,37.19928480466207;39.986908664702895;28.641260849644468,61.66896689255489,37;37;37,3.719928480466207e-05;3.99869086647029e-05;2.864126084964447e-05,43.11658666666667;5.882406666666666 
02:11:41,49.055570942560884;91.70415848414166;159.0778660869745,190.057541819762,15;15;15,4.9055570942560886e-05;9.170415848414166e-05;0.0001590778660869745,43.11655833333332;5.882356666666667 
02:11:43,73.23513724009194;7.512431198754443;39.33660857834553,83.46969943360938,61;61;61,7.323513724009196e-05;7.512431198754444e-06;3.933660857834553e-05,43.116550000000004;5.882365 
02:11:45,339.29827860514314;155.52646695772842;162.7957370503701,407.20296633317884,56;56;56,0.00033929827860514316;0.00015552646695772844;0.0001627957370503701,43.11654;5.882376666666666 
02:11:47,11.67547403335567;25.064298629762117;202.1703785197335,204.05243862918616,3;3;3,1.167547403335567e-05;2.5064298629762116e-05;0.0002021703785197335,43.11653333333334;5.882386666666667 
02:11:49,186.39608112335216;9.20520659128876;66.09056515059919,197.9802962126716,70;70;70,0.00018639608112335214;9.205206591288761e-06;6.60905651505992e-05,43.11652833333333;5.882393333333333 
02:11:51,58.04317951838148;98.38672447204611;10.258904717748152,114.69177549828589,30;30;30,5.8043179518381476e-05;9.838672447204612e-05;1.0258904717748152e-05,43.11652333333333;5.882401666666667 
02:11:53,59.7054039001467;9.932819439569585;20.2746483294316,63.831477515257845,69;69;69,5.97054039001467e-05;9.932819439569586e-06;2.02746483294316e-05,43.11651833333334;5.882408333333332 
02:11:55,43.66549975713087;98.88239903450113;121.11667648314572,162.3380855812378,16;16;16,4.366549975713087e-05;9.888239903450114e-05;0.00012111667648314573,43.11651833333334;5.882408333333332 
02:11:58,81.89915449778219;70.46372412045787;0.10225236258776249,108.03989253938217,49;49;49,8.18991544977822e-05;7.046372412045787e-05;1.022523625877625e-07,43.11651833333334;5.882408333333332 
02:12:00,105.65350060462956;53.09640973408947;17.89541042964693,119.59154080079529,62;62;62,0.00010565350060462955;5.309640973408947e-05;1.789541042964693e-05,43.11651833333334;5.882408333333332 
02:12:02,55.09781268437684;3.712883043290094;55.54049059551858,78.32177576310893,45;45;45,5.5097812684376844e-05;3.712883043290094e-06;5.5540490595518576e-05,43.11651833333334;5.882408333333332 
02:12:04,219.68608352979012;68.9286917018893;127.36155248007464,263.1237444369604,57;57;57,0.00021968608352979012;6.892869170188932e-05;0.00012736155248007464,43.11651833333334;5.882408333333332 
02:12:06,140.2272689533232;87.83041501681049;3.8494273567213355,165.50736192419805,58;58;58,0.00014022726895332322;8.78304150168105e-05;3.8494273567213354e-06,43.11651833333334;5.882408333333332 
02:12:09,152.95145319302864;97.82059553782163;98.88239903447804,206.73834860530124,48;48;48,0.00015295145319302864;9.782059553782163e-05;9.888239903447805e-05,43.11651833333334;5.882408333333332 
02:12:10,316.0894862620036;108.58702112833768;143.97943186759755,363.91452469476894,60;60;60,0.0003160894862620036;0.00010858702112833768;0.00014397943186759756,43.11651833333334;5.882408333333332 
02:12:12,85.46489389737457;94.48554744402499;93.86953930856379,158.25061508470856,33;33;33,8.546489389737457e-05;9.4485547444025e-05;9.38695393085638e-05,43.11651833333334;5.882408333333332 
02:12:15,62.23053846359259;54.93445830027244;132.78840957644888,156.59883889753394,23;23;23,6.22305384635926e-05;5.493445830027244e-05;0.00013278840957644888,43.11651833333334;5.882408333333332 
02:12:16,26.12173769632982;80.38656771977715;174.31222112974254,193.7242779963999,8;8;8,2.612173769632982e-05;8.038656771977715e-05;0.00017431222112974254,43.11651833333334;5.882408333333332 
02:12:19,12.592004356384203;0.7020497576388784;65.01255091348135,66.22449111810074,11;11;11,1.2592004356384205e-05;7.020497576388785e-07;6.501255091348135e-05,43.11651833333334;5.882408333333332 
02:12:21,110.6856885210673;34.45655222575039;118.60650568007003,165.84956684991698,42;42;42,0.00011068568852106731;3.4456552225750394e-05;0.00011860650568007004,43.11651833333334;5.882408333333332 
02:12:23,73.69090844154366;29.466138140361032;124.63128970145299,147.75507320053111,30;30;30,7.369090844154366e-05;2.9466138140361033e-05;0.00012463128970145298,43.11651833333334;5.882408333333332 
02:12:25,27.284546575546216;58.36178291638827;101.75232357663866,120.43288396554222,13;13;13,2.7284546575546215e-05;5.8361782916388274e-05;0.00010175232357663867,43.11651833333334;5.882408333333332 
02:12:27,91.22282419204711;16.147767915725698;64.8778770701437,113.09948273693365,54;54;54,9.122282419204712e-05;1.6147767915725698e-05;6.48778770701437e-05,43.11651833333334;5.882408333333332 
