Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
02:06:56,10.594965836206892;40.46013758659363;150.27231659570538,155.98411832502816,4;4;4,1.0594965836206894e-05;4.046013758659364e-05;0.0001502723165957054,43.116498333333325;5.8825400000000005 
02:06:58,72.36910960833276;48.192660760879505;154.7340111477844,177.48925258335717,24;24;24,7.236910960833276e-05;4.8192660760879506e-05;0.0001547340111477844,43.116498333333325;5.8825400000000005 
02:07:00,77.91255933761609;125.6937166881561;6.478684752787345,148.02449349194205,32;32;32,7.79125593376161e-05;0.0001256937166881561;6.478684752787345e-06,43.116498333333325;5.8825400000000005 
02:07:02,36.76970018386841;69.48920922597252;170.86681530315138,188.08569754849466,11;11;11,3.676970018386841e-05;6.948920922597251e-05;0.0001708668153031514,43.116498333333325;5.8825400000000005 
02:07:04,32.42709222475676;191.3222757371267;22.663238579452738,195.36978242884751,10;10;10,3.242709222475677e-05;0.0001913222757371267;2.266323857945274e-05,43.116498333333325;5.8825400000000005 
02:07:06,43.114334583282954;31.536748482386244;50.61554296176851,73.58903138861929,36;36;36,4.3114334583282955e-05;3.153674848238624e-05;5.061554296176851e-05,43.116498333333325;5.8825400000000005 
02:07:08,37.06959888140366;45.27597446759541;58.15041980105917,82.4956989682367,27;27;27,3.706959888140366e-05;4.527597446759541e-05;5.8150419801059174e-05,43.116498333333325;5.8825400000000005 
02:07:10,192.82176922480286;144.62037960370378;235.47970911661764,336.96584736342254,35;35;35,0.0001928217692248029;0.00014462037960370378;0.00023547970911661764,43.116498333333325;5.8825400000000005 
02:07:12,11.86002707799333;113.5730707836151;140.10631189029078,180.74645579100635,4;4;4,1.1860027077993329e-05;0.0001135730707836151;0.0001401063118902908,43.116498333333325;5.8825400000000005 
02:07:13,30.63580540974978;33.975841423670424;12.785286261241424,47.501304385588625,40;40;40,3.063580540974978e-05;3.397584142367042e-05;1.2785286261241425e-05,43.116498333333325;5.8825400000000005 
02:07:15,13.612657512028836;4.202322705586951;9.08300254825356,16.895706435460678,54;54;54,1.3612657512028837e-05;4.2023227055869516e-06;9.08300254825356e-06,43.116498333333325;5.8825400000000005 
02:07:17,22.479309024810657;7.437612396876198;23.92331190105601,33.65950481980251,42;42;42,2.2479309024810657e-05;7.437612396876198e-06;2.392331190105601e-05,43.116498333333325;5.8825400000000005 
02:07:19,0.5798457145693714;0.3398020585376402;4.131244843833315,4.185554975315727,8;8;8,5.798457145693714e-07;3.398020585376402e-07;4.131244843833315e-06,43.116498333333325;5.8825400000000005 
02:07:21,147.85255184491484;77.46427001635247;14.619593887287508,167.55543184763903,62;62;62,0.00014785255184491486;7.746427001635247e-05;1.4619593887287508e-05,43.116498333333325;5.8825400000000005 
02:07:23,603.0950337632498;147.60939073880516;170.96969115574723,644.0052696042699,70;70;70,0.0006030950337632498;0.00014760939073880518;0.00017096969115574723,43.116498333333325;5.8825400000000005 
02:07:25,1091.9567208162953;400.340445098877;306.128609771724,1202.6456992142832,65;65;65,0.0010919567208162954;0.00040034044509887703;0.00030612860977172397,43.116498333333325;5.8825400000000005 
02:07:27,908.320206502279;621.5584435971573;664.660931870154,1285.7506176167153,45;45;45,0.000908320206502279;0.0006215584435971573;0.0006646609318701539,43.116498333333325;5.8825400000000005 
02:07:29,120.90468987782837;363.09439854304;1748.5378455734271,1789.9273962064349,4;4;4,0.00012090468987782837;0.00036309439854304;0.0017485378455734273,43.116498333333325;5.8825400000000005 
02:07:31,1126.9419925753275;741.4636789798734;685.1986929861642,1513.0313581502419,48;48;48,0.0011269419925753275;0.0007414636789798734;0.0006851986929861644,43.116498333333325;5.8825400000000005 
02:07:33,514.7857784144089;947.1131317869817;813.1026817798563,1350.2457751012103,22;22;22,0.000514785778414409;0.0009471131317869818;0.0008131026817798563,43.116498333333325;5.8825400000000005 
02:07:35,938.3437447166446;552.9502257633206;279.8971378326325,1124.5378353739204,57;57;57,0.0009383437447166446;0.0005529502257633207;0.0002798971378326325,43.116498333333325;5.8825400000000005 
02:07:37,333.24543753306097;608.7270190747577;150.82161129949867,710.1748121576959,28;28;28,0.00033324543753306097;0.0006087270190747577;0.00015082161129949866,43.116498333333325;5.8825400000000005 
02:07:39,84.28899172782862;963.1891983509059;1057.8393471590477,1433.1301930893212,3;3;3,8.428899172782863e-05;0.000963189198350906;0.0010578393471590477,43.116498333333325;5.8825400000000005 
02:07:41,635.3593950939181;847.3297896798451;340.2553357791867,1112.3951757083485,35;35;35,0.0006353593950939181;0.0008473297896798452;0.0003402553357791867,43.116498333333325;5.8825400000000005 
02:07:43,876.28466600736;250.957225265503;157.89759948729022,925.0870211587878,71;71;71,0.00087628466600736;0.00025095722526550303;0.00015789759948729024,43.116498333333325;5.8825400000000005 
02:07:45,538.5507238515218;54.91138916969298;252.69925636926695,597.4186614018046,64;64;64,0.0005385507238515219;5.491138916969298e-05;0.00025269925636926696,43.116498333333325;5.8825400000000005 
02:07:47,473.8686226463317;1124.6020345465345;80.23443615595127,1222.9958186274391,23;23;23,0.0004738686226463317;0.0011246020345465344;8.023443615595127e-05,43.116498333333325;5.8825400000000005 
02:07:49,1683.340118125279;53.46052790323873;2508.0634068171166,3021.071669780246,34;34;34,0.0016833401181252793;5.346052790323873e-05;0.002508063406817117,43.116498333333325;5.8825400000000005 
02:07:51,926.424486087163;701.8408884843191;1309.979956474315,1751.2539643166467,32;32;32,0.000926424486087163;0.000701840888484319;0.001309979956474315,43.116498333333325;5.8825400000000005 
02:07:53,266.1404541269937;1796.8371231269837;449.98459061621963,1871.3472473494128,8;8;8,0.0002661404541269937;0.0017968371231269838;0.0004499845906162197,43.116498333333325;5.8825400000000005 
02:07:55,368.5362193997702;531.6175148773193;1323.6225415070617,1473.2320793138554,14;14;14,0.00036853621939977014;0.0005316175148773193;0.0013236225415070618,43.116498333333325;5.8825400000000005 
02:07:57,784.3691444079076;1879.1795790259039;1103.958903617869,2316.3065655919413,20;20;20,0.0007843691444079077;0.001879179579025904;0.001103958903617869,43.116498333333325;5.8825400000000005 
02:07:59,178.18721157709726;1127.7063913345332;1135.8161259683027,1610.450452338109,6;6;6,0.00017818721157709727;0.0011277063913345334;0.0011358161259683026,43.116498333333325;5.8825400000000005 
02:08:01,521.843061901728;282.96346172968543;469.26227841059466,756.7004611258806,44;44;44,0.000521843061901728;0.00028296346172968547;0.0004692622784105947,43.116498333333325;5.8825400000000005 
02:08:03,605.3932179609933;1239.8098961512246;838.8540664068742,1614.715353142784,22;22;22,0.0006053932179609933;0.0012398098961512248;0.0008388540664068742,43.116498333333325;5.8825400000000005 
02:08:05,346.0338412443791;908.9349676577248;99.43730514843097,977.6451157615792,21;21;21,0.00034603384124437916;0.0009089349676577248;9.943730514843097e-05,43.116498333333325;5.8825400000000005 
02:08:07,440.67214374224284;1819.9006422964733;344.3890745830238,1903.8997139538762,13;13;13,0.00044067214374224285;0.0018199006422964735;0.0003443890745830238,43.116498333333325;5.8825400000000005 
02:08:08,332.17241121610004;187.66488330523205;785.5625042978662,873.3069720080215,22;22;22,0.00033217241121610006;0.00018766488330523208;0.0007855625042978662,43.116498333333325;5.8825400000000005 
02:08:10,143.0653955046337;466.4827599207562;1407.415235182448,1489.5944135629163,6;6;6,0.0001430653955046337;0.0004664827599207562;0.0014074152351824481,43.116498333333325;5.8825400000000005 
02:08:12,1067.68550148646;1681.520774259567;1724.505422919611,2634.6505267359526,24;24;24,0.00106768550148646;0.001681520774259567;0.001724505422919611,43.116498333333325;5.8825400000000005 
02:08:14,112.31175048192365;842.6311689217887;155.8737508964647,864.2556579816802,7;7;7,0.00011231175048192365;0.0008426311689217887;0.00015587375089646472,43.116498333333325;5.8825400000000005 
02:08:16,248.9315062046048;74.2919528166454;243.85879143716414,356.30506479111153,44;44;44,0.0002489315062046048;7.429195281664542e-05;0.00024385879143716416,43.116498333333325;5.8825400000000005 
02:08:18,328.4108959515888;425.5743330128988;75.363108663554,542.8138056889615,37;37;37,0.00032841089595158886;0.00042557433301289885;7.5363108663554e-05,43.116498333333325;5.8825400000000005 
02:08:20,66.85808135986365;721.3935353755948;809.7670101960315,1086.5547601141147,4;4;4,6.685808135986366e-05;0.0007213935353755948;0.0008097670101960315,43.116498333333325;5.8825400000000005 
02:08:22,47.38150025049856;1261.2436124197638;238.20186652499942,1284.4144913740413,2;2;2,4.738150025049856e-05;0.001261243612419764;0.0002382018665249994,43.116498333333325;5.8825400000000005 
02:08:24,161.0281428559626;596.3401429335277;298.6442356236765,686.1049543159344,14;14;14,0.00016102814285596262;0.0005963401429335276;0.0002986442356236765,43.116498333333325;5.8825400000000005 
02:08:26,365.8732935428617;148.69052242596942;92.90998817444596,405.71468335492176,64;64;64,0.0003658732935428617;0.00014869052242596942;9.290998817444596e-05,43.116498333333325;5.8825400000000005 
02:08:28,55.08409590403236;17.462084868748985;38.334660123185316,69.34499402471789,53;53;53,5.5084095904032366e-05;1.7462084868748984e-05;3.833466012318532e-05,43.116498333333325;5.8825400000000005 
02:08:30,417.5680977217365;92.79277205149332;247.80922417640738,494.3511164818615,58;58;58,0.00041756809772173646;9.279277205149332e-05;0.0002478092241764074,43.116498333333325;5.8825400000000005 
02:08:32,133.50292913436874;2127.533109985988;541.9911417579435,2199.5396254485136,3;3;3,0.00013350292913436875;0.0021275331099859887;0.0005419911417579435,43.116498333333325;5.8825400000000005 
02:08:34,275.4404312006633;1085.8546240329738;785.6653801504833,1368.290095425967,12;12;12,0.0002754404312006633;0.0010858546240329738;0.0007856653801504834,43.116498333333325;5.8825400000000005 
02:08:36,250.7683077907562;140.21604613304035;442.4172922960832,527.5209420563513,28;28;28,0.0002507683077907562;0.00014021604613304037;0.0004424172922960832,43.116498333333325;5.8825400000000005 
02:08:38,117.76167670885707;1406.6520834032692;1545.9877616342067,2093.4698601524656,3;3;3,0.00011776167670885707;0.0014066520834032693;0.0015459877616342066,43.116498333333325;5.8825400000000005 
02:08:40,177.55312223116576;791.0149244848885;583.9769594129205,999.1290262508786,10;10;10,0.00017755312223116575;0.0007910149244848885;0.0005839769594129205,43.116498333333325;5.8825400000000005 
02:08:42,538.3175385856622;21.67438341458627;357.380112549464,646.510708411853,56;56;56,0.0005383175385856623;2.167438341458627e-05;0.000357380112549464,43.116498333333325;5.8825400000000005 
02:08:44,248.21262221654248;400.66341292699104;132.13935647011255,489.4910477365771,30;30;30,0.0002482126222165425;0.00040066341292699104;0.00013213935647011255,43.116498333333325;5.8825400000000005 
02:08:46,275.6387010256453;1734.80236052831;183.83665460905618,1766.1573653487253,9;9;9,0.00027563870102564534;0.00173480236052831;0.0001838366546090562,43.116498333333325;5.8825400000000005 
02:08:48,384.5655242125194;2132.0372018591565;994.2022152201399,2383.676009291721,9;9;9,0.0003845655242125194;0.0021320372018591564;0.00099420221522014,43.116498333333325;5.8825400000000005 
02:08:50,180.64376223882053;446.5984163411458;1129.324971415203,1227.7854883391333,8;8;8,0.00018064376223882054;0.00044659841634114584;0.001129324971415203,43.116498333333325;5.8825400000000005 
02:08:52,329.96962099075364;1643.785911531448;310.61025600431515,1705.1072707783287,11;11;11,0.00032996962099075366;0.001643785911531448;0.00031061025600431514,43.116498333333325;5.8825400000000005 
02:08:54,428.39375486373916;701.6139381186161;411.11684652963555,919.1302349879687,28;28;28,0.0004283937548637392;0.0007016139381186162;0.00041111684652963556,43.116498333333325;5.8825400000000005 
02:08:56,136.34167917569462;3085.4750163650515;868.1512387529899,3208.181993503753,2;2;2,0.0001363416791756946;0.003085475016365052;0.00086815123875299,43.116498333333325;5.8825400000000005 
02:08:58,118.77173053423557;1197.2866301027939;129.24075138730194,1210.0847781937246,6;6;6,0.00011877173053423558;0.001197286630102794;0.00012924075138730196,43.116498333333325;5.8825400000000005 
02:09:00,918.383335355123;412.3027245394385;628.2117055543157,1186.6218581823389,51;51;51,0.0009183833353551231;0.0004123027245394385;0.0006282117055543158,43.116498333333325;5.8825400000000005 
02:09:02,50.4197670968366;241.2320280011492;24.438314654052107,247.6535391848397,12;12;12,5.0419767096836606e-05;0.00024123202800114922;2.4438314654052107e-05,43.116498333333325;5.8825400000000005 
02:09:04,433.4116025098163;368.71952546437615;260.4143218231378,625.7917582226587,44;44;44,0.0004334116025098163;0.00036871952546437616;0.00026041432182313785,43.116498333333325;5.8825400000000005 
02:09:06,481.13664575894705;3327.0805148855843;283.9361061541581,3373.659279892011,8;8;8,0.00048113664575894703;0.0033270805148855843;0.0002839361061541581,43.116498333333325;5.8825400000000005 
02:09:08,904.4134180641172;1223.3341724872594;982.0740874353984,1810.7953063672264,30;30;30,0.0009044134180641172;0.0012233341724872593;0.0009820740874353984,43.116498333333325;5.8825400000000005 
02:09:10,39.456942151386954;2356.7791659259797;291.0258111222586,2375.007559980823,1;1;1,3.945694215138695e-05;0.00235677916592598;0.0002910258111222586,43.116498333333325;5.8825400000000005 
02:09:12,558.927001053492;139.2190855979917;869.275391251259,1042.794827440384,32;32;32,0.0005589270010534919;0.00013921908559799172;0.000869275391251259,43.116498333333325;5.8825400000000005 
02:09:14,1017.3605048720038;4272.060063838959;656.7581959215883,4440.366078808292,13;13;13,0.0010173605048720037;0.004272060063838959;0.0006567581959215882,43.116498333333325;5.8825400000000005 
02:09:16,38.86961455663071;1136.2469575691223;63.21814664839387,1138.6678750129581,2;2;2,3.886961455663071e-05;0.0011362469575691223;6.321814664839387e-05,43.116498333333325;5.8825400000000005 
02:09:18,715.4572869364422;686.7648999055231;456.894106969866,1091.9145489261002,41;41;41,0.0007154572869364422;0.000686764899905523;0.0004568941069698661,43.116498333333325;5.8825400000000005 
02:09:20,234.97281173388134;1445.9188610998788;663.7593653074827,1608.250624178921,8;8;8,0.00023497281173388135;0.0014459188610998787;0.0006637593653074827,43.116498333333325;5.8825400000000005 
02:09:22,404.8644886525476;329.12541550954177;1095.0623245843526,1213.0128968936413,20;20;20,0.0004048644886525476;0.0003291254155095418;0.0010950623245843528,43.116498333333325;5.8825400000000005 
02:09:24,237.85957050641397;3421.046071656546;921.4608820724521,3550.9468535684846,4;4;4,0.000237859570506414;0.0034210460716565462;0.0009214608820724521,43.116498333333325;5.8825400000000005 
02:09:26,17.861741968790867;570.2364864476517;221.15440251669938,611.8806763208337,2;2;2,1.7861741968790868e-05;0.0005702364864476517;0.00022115440251669938,43.116498333333325;5.8825400000000005 
02:09:27,239.4569519265495;3239.251970338821;1446.1071550845918,3555.4632417108096,4;4;4,0.0002394569519265495;0.0032392519703388213;0.001446107155084592,43.116498333333325;5.8825400000000005 
02:09:29,1575.9676555474598;946.1367464224497;778.9909195327596,1996.415699942552,52;52;52,0.0015759676555474598;0.0009461367464224498;0.0007789909195327595,43.116498333333325;5.8825400000000005 
02:09:31,3470.197660061519;1986.3456664085386;340.9548915767715,4012.9902995704524,60;60;60,0.003470197660061519;0.0019863456664085386;0.00034095489157677153,43.116498333333325;5.8825400000000005 
02:09:33,98.1940660572054;3.975372339884431;51.968516295753275,111.1692622988455,62;62;62,9.81940660572054e-05;3.975372339884431e-06;5.1968516295753276e-05,43.116498333333325;5.8825400000000005 
02:09:35,91.16671009063687;40.59543491999298;19.32320256546305,101.65010832497688,64;64;64,9.116671009063687e-05;4.0595434919992985e-05;1.9323202565463048e-05,43.116498333333325;5.8825400000000005 
02:09:37,9.067415297826647;21.06211621920252;22.934456736205533,32.43177555422055,16;16;16,9.067415297826647e-06;2.106211621920252e-05;2.2934456736205532e-05,43.116498333333325;5.8825400000000005 
02:09:39,10.811940361658557;26.965943177540918;19.45164150868628,34.96321643128495,18;18;18,1.0811940361658559e-05;2.6965943177540918e-05;1.945164150868628e-05,43.116498333333325;5.8825400000000005 
02:09:41,1.1902424399056477;1.1958538500466478;18.818799142866993,18.89428338614607,4;4;4,1.1902424399056478e-06;1.195853850046648e-06;1.8818799142866995e-05,43.116498333333325;5.8825400000000005 
02:09:43,94.69815753936794;98.01325395266205;117.8402364508262,180.16842209035022,32;32;32,9.469815753936795e-05;9.801325395266205e-05;0.0001178402364508262,43.116498333333325;5.8825400000000005 
02:09:45,116.45608861605334;205.49732124328617;109.8377420997565,260.49088122905385,27;27;27,0.00011645608861605334;0.0002054973212432862;0.0001098377420997565,43.116498333333325;5.8825400000000005 
02:09:48,62.49053380012448;51.25960814793904;80.9539436340625,114.3947342844579,33;33;33,6.249053380012448e-05;5.125960814793904e-05;8.09539436340625e-05,43.116498333333325;5.8825400000000005 
02:09:50,49.291873658497295;2.303795607884622;222.14014023143312,227.55491246072657,13;13;13,4.92918736584973e-05;2.303795607884622e-06;0.00022214014023143314,43.116498333333325;5.8825400000000005 
02:09:51,63.135222476323335;122.86120154698682;14.733692560158218,138.91728783402527,27;27;27,6.313522247632333e-05;0.00012286120154698682;1.4733692560158218e-05,43.116498333333325;5.8825400000000005 
02:09:53,31.343466577529593;66.28758799552912;152.34978532790853,169.07665216942743,11;11;11,3.13434665775296e-05;6.628758799552912e-05;0.00015234978532790855,43.116498333333325;5.8825400000000005 
02:09:55,184.2481580193839;82.19718272527062;180.22664741835115,270.5280115277641,43;43;43,0.0001842481580193839;8.219718272527064e-05;0.00018022664741835115,43.116498333333325;5.8825400000000005 
02:09:57,2.4241291809085075;30.39389128367115;55.506822134644196,63.32986920195225,2;2;2,2.4241291809085074e-06;3.039389128367115e-05;5.55068221346442e-05,43.116498333333325;5.8825400000000005 
02:09:59,55.48811743418361;68.57330239295959;65.22329053881393,109.70554501107299,30;30;30,5.548811743418361e-05;6.85733023929596e-05;6.522329053881392e-05,43.116498333333325;5.8825400000000005 
02:10:01,92.20045653661067;84.78154884020474;88.85667958260512,153.57195289423527,37;37;37,9.220045653661067e-05;8.478154884020474e-05;8.885667958260513e-05,43.116498333333325;5.8825400000000005 
02:10:03,31.656458565393812;184.5567855771382;26.57189748767408,189.12801010840178,10;10;10,3.165645856539382e-05;0.00018455678557713822;2.657189748767408e-05,43.116498333333325;5.8825400000000005 
02:10:05,3.473462877273681;101.91443098068237;108.0583015950527,148.57729547304135,1;1;1,3.4734628772736808e-06;0.00010191443098068238;0.0001080583015950527,43.116498333333325;5.8825400000000005 
02:10:07,34.853715365728235;11.254618272781444;33.76260783828933,49.81326726187856,44;44;44,3.4853715365728236e-05;1.1254618272781445e-05;3.3762607838289324e-05,43.116498333333325;5.8825400000000005 
02:10:09,5.9811397202804155;14.405113321940004;0.8741330019788052,15.621953484650948,23;23;23,5.981139720280416e-06;1.4405113321940004e-05;8.741330019788052e-07,43.116498333333325;5.8825400000000005 
02:10:11,13.223599742254233;11.700413633982203;3.5838206100091696,18.016854317953214,47;47;47,1.3223599742254234e-05;1.1700413633982204e-05;3.58382061000917e-06,43.116498333333325;5.8825400000000005 
02:10:13,0.7687631893152358;3.14176618893924;8.357260170026137,8.961333002222004,5;5;5,7.687631893152358e-07;3.14176618893924e-06;8.357260170026137e-06,43.116498333333325;5.8825400000000005 
02:10:14,38.51235477765369;98.48710636456808;64.93648513154149,124.095361282461,18;18;18,3.851235477765369e-05;9.848710636456808e-05;6.49364851315415e-05,43.116498333333325;5.8825400000000005 
02:10:16,659.4946936003363;2.9522252241769955;790.6052915446064,1029.5623796250075,40;40;40,0.0006594946936003363;2.952225224176996e-06;0.0007906052915446065,43.116498333333325;5.8825400000000005 
02:10:18,728.5349900150294;336.67151516914345;834.1043194675173,1157.5149919361113,39;39;39,0.0007285349900150295;0.0003366715151691435;0.0008341043194675173,43.116498333333325;5.8825400000000005 
02:10:20,266.55195753733364;710.6370856253302;111.1102852217094,767.0726882213296,20;20;20,0.0002665519575373336;0.0007106370856253303;0.00011111028522170941,43.116498333333325;5.8825400000000005 
02:10:22,169.11106741905206;1627.4648133913672;647.7512591552728,1759.7789536438518,6;6;6,0.00016911106741905209;0.0016274648133913672;0.0006477512591552729,43.116498333333325;5.8825400000000005 
02:10:24,219.18916198730457;1105.5668843682608;167.7150732739907,1139.4956649095864,11;11;11,0.00021918916198730457;0.001105566884368261;0.00016771507327399072,43.116498333333325;5.8825400000000005 
02:10:26,1299.3619215075175;2059.826458714803;409.58493156116305,2469.6125727018875,32;32;32,0.0012993619215075176;0.002059826458714803;0.00040958493156116306,43.116498333333325;5.8825400000000005 
02:10:28,306.0974352709454;34.1872045389812;639.1483439191319,709.489260220484,26;26;26,0.0003060974352709454;3.41872045389812e-05;0.0006391483439191319,43.116498333333325;5.8825400000000005 
02:10:30,371.62000101725266;760.2188821411135;586.5563376077034,1029.603084255146,21;21;21,0.0003716200010172527;0.0007602188821411134;0.0005865563376077034,43.116498333333325;5.8825400000000005 
02:10:32,439.9395429738365;226.3511917972565;942.1277056217239,1064.136399715807,24;24;24,0.00043993954297383655;0.0002263511917972565;0.0009421277056217239,43.116498333333325;5.8825400000000005 
02:10:34,738.2707866096487;505.9484309323627;699.1386827564252,1135.7035118597364,41;41;41,0.0007382707866096488;0.0005059484309323628;0.0006991386827564253,43.116498333333325;5.8825400000000005 
02:10:36,17.193360671997116;708.2272967147825;367.5916320260555,798.1260072186001,1;1;1,1.7193360671997117e-05;0.0007082272967147825;0.0003675916320260555,43.116498333333325;5.8825400000000005 
02:10:38,19.000234737395928;1297.3773527876533;168.66776601792031,1308.433345547205,1;1;1,1.9000234737395928e-05;0.0012973773527876534;0.00016866776601792032,43.116498333333325;5.8825400000000005 
02:10:40,204.76409698486404;313.3847865740457;472.5698929436746,602.8769887687562,20;20;20,0.00020476409698486403;0.0003133847865740457;0.00047256989294367456,43.116498333333325;5.8825400000000005 
02:10:42,323.1143482685097;1427.6568385410305;1655.5910714880984,2209.884324276061,8;8;8,0.0003231143482685097;0.0014276568385410307;0.0016555910714880983,43.116498333333325;5.8825400000000005 
02:10:44,703.8971585559844;816.2076620578765;614.8814890193819,1240.8647802898854,35;35;35,0.0007038971585559844;0.0008162076620578765;0.0006148814890193819,43.116498333333325;5.8825400000000005 
02:10:46,75.36497913360618;1714.5669920698797;668.8501612854072,1841.950159104985,2;2;2,7.536497913360618e-05;0.0017145669920698796;0.0006688501612854074,43.116498333333325;5.8825400000000005 
02:10:48,84.14870647430497;758.7299879837035;1178.8506538295583,1404.4362084129796,3;3;3,8.414870647430498e-05;0.0007587299879837035;0.0011788506538295582,43.116498333333325;5.8825400000000005 
02:10:50,408.1222239844;107.6717377853391;319.79738138518775,529.5538858024845,50;50;50,0.0004081222239844;0.00010767173778533911;0.0003197973813851878,43.116498333333325;5.8825400000000005 
02:10:52,413.03220785776773;943.195120528539;479.84477444648377,1135.9857603334226,21;21;21,0.00041303220785776775;0.0009431951205285389;0.00047984477444648377,43.116498333333325;5.8825400000000005 
02:10:54,141.9225383059185;565.0478025372819;607.107815504083,841.4279087821758,10;10;10,0.0001419225383059185;0.0005650478025372819;0.0006071078155040831,43.116498333333325;5.8825400000000005 
02:10:56,620.7971622880299;386.946009092331;96.80368332226585,737.8938160481564,57;57;57,0.00062079716228803;0.00038694600909233105;9.680368332226585e-05,43.116498333333325;5.8825400000000005 
02:10:58,258.3349826208748;498.4129306030276;317.0365675958138,644.7205579403848,24;24;24,0.00025833498262087484;0.0004984129306030276;0.0003170365675958138,43.116498333333325;5.8825400000000005 
02:11:00,471.41269547462474;273.1385060628254;846.4855841986055,1006.6640041269668,28;28;28,0.00047141269547462477;0.0002731385060628254;0.0008464855841986055,43.116498333333325;5.8825400000000005 
02:11:01,180.07451585451705;1443.2035620816541;265.54252720195495,1478.437075637044,7;7;7,0.00018007451585451707;0.0014432035620816541;0.000265542527201955,43.116498333333325;5.8825400000000005 
02:11:03,103.07349891980463;897.3498996766408;228.54650014242495,931.715885534104,6;6;6,0.00010307349891980463;0.0008973498996766408;0.00022854650014242494,43.116498333333325;5.8825400000000005 
02:11:05,155.64804751078336;284.1923605505625;1314.9423135089737,1354.276522851058,7;7;7,0.00015564804751078338;0.0002841923605505625;0.0013149423135089737,43.116498333333325;5.8825400000000005 
02:11:07,592.2369551404316;622.0123443285627;745.8436963399446,1137.5090271734794,31;31;31,0.0005922369551404316;0.0006220123443285626;0.0007458436963399446,43.116498333333325;5.8825400000000005 
02:11:09,338.21964087804156;189.09018148104366;297.08551058450183,488.26982582119444,44;44;44,0.00033821964087804156;0.00018909018148104367;0.00029708551058450186,43.116498333333325;5.8825400000000005 
02:11:11,70.24300865491293;716.8900669924413;293.4443288930293,777.8014030437342,5;5;5,7.024300865491293e-05;0.0007168900669924414;0.0002934443288930293,43.116498333333325;5.8825400000000005 
02:11:13,137.45834979375206;183.75871835708608;130.28696763357317,263.8877762144585,31;31;31,0.00013745834979375207;0.0001837587183570861;0.00013028696763357317,43.116498333333325;5.8825400000000005 
02:11:15,110.3639676729839;307.53582673708587;601.4508905919272,684.4718137960165,9;9;9,0.00011036396767298391;0.00030753582673708586;0.0006014508905919273,43.116498333333325;5.8825400000000005 
02:11:17,463.88779447555504;215.78552999178544;793.2962744522172,943.967298097237,29;29;29,0.00046388779447555507;0.00021578552999178545;0.0007932962744522172,43.116498333333325;5.8825400000000005 
02:11:19,310.1027351315802;330.38361836115513;57.429665342949576,456.7441385271403,43;43;43,0.0003101027351315802;0.00033038361836115515;5.742966534294958e-05,43.116498333333325;5.8825400000000005 
02:11:21,182.756769901911;11.792690156300866;51.633702157326766,190.276492727226,74;74;74,0.000182756769901911;1.1792690156300866e-05;5.163370215732677e-05,43.116498333333325;5.8825400000000005 
02:11:22,172.44362155278534;238.041629590988;438.1825481097188,527.6405646844255,19;19;19,0.00017244362155278533;0.00023804162959098802;0.00043818254810971887,43.116498333333325;5.8825400000000005 
02:11:24,855.5947733275092;3172.0584513505287;135.73377641039565,3288.22458068002,15;15;15,0.0008555947733275092;0.0031720584513505287;0.00013573377641039566,43.116498333333325;5.8825400000000005 
02:11:26,919.1913784154249;1862.673927841186;693.887026354437,2189.964875735582,25;25;25,0.0009191913784154248;0.001862673927841186;0.000693887026354437,43.116498333333325;5.8825400000000005 
02:11:28,251.43855955759625;3173.394590454101;2502.2038476498788,4049.0342887100387,4;4;4,0.00025143855955759626;0.0031733945904541014;0.002502203847649879,43.116498333333325;5.8825400000000005 
02:11:30,543.8285668341321;1502.9195653120682;1442.494030443827,2152.97602350067,15;15;15,0.000543828566834132;0.0015029195653120683;0.001442494030443827,43.116498333333325;5.8825400000000005 
02:11:32,638.5460525639852;738.8818068250021;1046.2623845481555,1431.206610878534,27;27;27,0.0006385460525639852;0.000738881806825002;0.0010462623845481555,43.116498333333325;5.8825400000000005 
02:11:34,98.91980843543985;1207.6976663843784;1159.4507619921242,1677.0941689050424,3;3;3,9.891980843543985e-05;0.0012076976663843784;0.0011594507619921242,43.116498333333325;5.8825400000000005 
02:11:36,1233.9341262435921;2290.3656329472856;584.8086950938018,2666.5275866474494,28;28;28,0.001233934126243592;0.0022903656329472857;0.0005848086950938019,43.116498333333325;5.8825400000000005 
02:11:38,74.11550514221187;3475.5839903068536;1319.8479329522518,3718.4910579290263,1;1;1,7.411550514221188e-05;0.003475583990306854;0.001319847932952252,43.116498333333325;5.8825400000000005 
02:11:40,302.1189454809823;3250.536516132354;1022.3602713075941,3420.8893615953934,5;5;5,0.0003021189454809823;0.003250536516132354;0.0010223602713075942,43.116498333333325;5.8825400000000005 
02:11:42,65.5605986372626;1394.517097228367;461.0633847045822,1470.2229665160153,3;3;3,6.556059863726261e-05;0.001394517097228367;0.0004610633847045822,43.116498333333325;5.8825400000000005 
02:11:44,213.39382229169223;471.8971472167968;1525.786061636591,1611.2873570000197,8;8;8,0.00021339382229169224;0.0004718971472167968;0.0015257860616365911,43.116498333333325;5.8825400000000005 
