Time,AccelX[mm/s^2];AccelY[mm/s^2];AccelZ[mm/s^2],Total_axes acceleration, AngleX(deg); AngleY(deg);AngleZ(deg), DistanceX[mm];DistanceY[mm];DistanceZ[mm], Latitude ;Longitude
15:57:11,17.23825195312479;7.338477484384653;15.935157820337054,24.595524734131622,45;45;45,1.723825195312479e-05;7.338477484384654e-06;1.5935157820337052e-05 
15:57:13,3.4915440877277617;18.518900445301355;0.7930792999726322,18.861853795307994,11;11;11,3.4915440877277617e-06;1.8518900445301358e-05;7.930792999726322e-07 
15:57:16,5.888239707947093;2.3717560195947174;16.233186047896808,17.43023014020068,20;20;20,5.888239707947094e-06;2.3717560195947176e-06;1.6233186047896807e-05 
15:57:18,6.1195545037584855;21.73984986623012;10.259528207742008,24.80580453394226,14;14;14,6.1195545037584855e-06;2.173984986623012e-05;1.0259528207742009e-05 
15:57:20,9.65349591255163;11.560751870471343;0.74631754881338,15.079720058009183,40;40;40,9.65349591255163e-06;1.1560751870471344e-05;7.4631754881338e-07 
15:57:22,6.013561201095391;2.480243282320993;0.5754812845104595,6.53036781258453,67;67;67,6.013561201095391e-06;2.480243282320993e-06;5.754812845104595e-07 
15:57:24,2.9915050951637783;8.866028022765926;5.446185286901439,10.826656446665481,16;16;16,2.9915050951637785e-06;8.866028022765926e-06;5.446185286901439e-06 
15:57:26,2.6061882654828255;0.34042554855140406;12.323280159584726,12.600450020569165,12;12;12,2.6061882654828255e-06;3.404255485514041e-07;1.2323280159584727e-05 
15:57:28,5.625126921336175;16.750682760870774;10.709064509052624,20.66183652281483,16;16;16,5.625126921336175e-06;1.6750682760870777e-05;1.0709064509052624e-05 
15:57:31,8.746941429774287;12.854493652976418;15.179487921360035,21.7293314440419,24;24;24,8.746941429774287e-06;1.2854493652976418e-05;1.5179487921360036e-05 
15:57:33,11.734705584843699;1.0499571863769042;1.8355546061652461,11.923715275382957,80;80;80,1.17347055848437e-05;1.0499571863769043e-06;1.835554606165246e-06 
15:57:35,29.790352948506964;1.3199283631618597;24.060479704575144,38.31597608432766,51;51;51,2.9790352948506963e-05;1.3199283631618597e-06;2.4060479704575145e-05 
15:57:37,5.098901348114166;5.746083984372152;6.610241146027818,10.134671386971448,30;30;30,5.0989013481141655e-06;5.746083984372153e-06;6.610241146027818e-06 
15:57:39,9.044969657262266;7.918946688972528;2.255163386703174,12.231392180136757,48;48;48,9.044969657262265e-06;7.918946688972527e-06;2.255163386703174e-06 
15:57:41,5.678747062683252;7.609695641203618;9.134128729535007,13.17527774285627,26;26;26,5.6787470626832525e-06;7.609695641203618e-06;9.134128729535008e-06 
15:57:43,6.688800888061647;0.15213156381932436;0.7107786177940056,6.728180108792983,84;84;84,6.688800888061647e-06;1.5213156381932436e-07;7.107786177940057e-07 
